country,year,household debt,labour comp per hour,age group,poverty rate,internet access,unemployment rate
Canada,2010,165.8246,0.8777379999999999,66+,0.1,,8.058333
Canada,2011,168.6607,3.530753,0-17,0.157,,7.525
Canada,2011,168.6607,3.530753,total,0.131,,7.525
Canada,2011,168.6607,3.530753,18-65,0.129,,7.525
Canada,2011,168.6607,3.530753,66+,0.10099999999999999,,7.525
Canada,2012,169.0748,2.4168119999999997,0-17,0.168,,7.2916669999999995
Canada,2012,169.0748,2.4168119999999997,total,0.133,,7.2916669999999995
Canada,2012,169.0748,2.4168119999999997,18-65,0.132,,7.2916669999999995
Canada,2012,169.0748,2.4168119999999997,66+,0.08800000000000001,,7.2916669999999995
Canada,2013,169.1587,3.0181150000000003,0-17,0.171,83.9,7.0833330000000005
Canada,2013,169.1587,3.0181150000000003,total,0.133,83.9,7.0833330000000005
Canada,2013,169.1587,3.0181150000000003,18-65,0.131,83.9,7.0833330000000005
Canada,2013,169.1587,3.0181150000000003,66+,0.085,83.9,7.0833330000000005
Canada,2014,171.2671,3.170153,0-17,0.15,,6.908333
Canada,2014,171.2671,3.170153,total,0.126,,6.908333
Canada,2014,171.2671,3.170153,18-65,0.127,,6.908333
Canada,2014,171.2671,3.170153,66+,0.09,,6.908333
Canada,2015,173.2265,1.604668,0-17,0.171,,6.908333
Canada,2015,173.2265,1.604668,total,0.142,,6.908333
Canada,2015,173.2265,1.604668,18-65,0.141,,6.908333
Canada,2015,173.2265,1.604668,66+,0.107,,6.908333
Canada,2016,181.5645,-0.942892,0-17,0.142,,6.991667
Canada,2016,181.5645,-0.942892,total,0.124,,6.991667
Canada,2016,181.5645,-0.942892,18-65,0.124,,6.991667
Canada,2016,181.5645,-0.942892,66+,0.105,,6.991667
Canada,2017,181.4351,2.544741,0-17,0.11599999999999999,,6.341667
Canada,2017,181.4351,2.544741,total,0.121,,6.341667
Canada,2017,181.4351,2.544741,18-65,0.122,,6.341667
Canada,2017,181.4351,2.544741,66+,0.122,,6.341667
Canada,2018,181.7593,2.6876439999999997,,,,5.8333330000000005
Latvia,1995,4.236637,,,,,
Latvia,1996,4.343103,24.240154999999998,,,,
Latvia,1997,4.797815,6.398599,,,,
Latvia,1998,6.906816,9.030419,,,,
Latvia,1999,8.247535000000001,8.633576,,,,
Latvia,2000,12.23725,9.432279,,,,
Latvia,2001,13.68765,3.731103,,,,
Latvia,2002,18.46404,6.022832,,,,12.4844
Latvia,2003,24.105,12.679826,,,,11.6386
Latvia,2004,34.78461,17.770087,0-17,0.161,,11.74615
Latvia,2004,34.78461,17.770087,total,0.142,,11.74615
Latvia,2004,34.78461,17.770087,18-65,0.14300000000000002,,11.74615
Latvia,2004,34.78461,17.770087,66+,0.114,,11.74615
Latvia,2005,55.39925,25.180723999999998,0-17,0.19,30.5178,10.038269999999999
Latvia,2005,55.39925,25.180723999999998,total,0.17600000000000002,30.5178,10.038269999999999
Latvia,2005,55.39925,25.180723999999998,18-65,0.158,30.5178,10.038269999999999
Latvia,2005,55.39925,25.180723999999998,66+,0.23800000000000002,30.5178,10.038269999999999
Latvia,2006,73.20572,22.827737,0-17,0.122,42.1979,7.043975
Latvia,2006,73.20572,22.827737,total,0.146,42.1979,7.043975
Latvia,2006,73.20572,22.827737,18-65,0.127,42.1979,7.043975
Latvia,2006,73.20572,22.827737,66+,0.26,42.1979,7.043975
Latvia,2007,85.0516,37.104145,0-17,0.145,50.5329,6.063879
Latvia,2007,85.0516,37.104145,total,0.18600000000000003,50.5329,6.063879
Latvia,2007,85.0516,37.104145,18-65,0.134,50.5329,6.063879
Latvia,2007,85.0516,37.104145,66+,0.442,50.5329,6.063879
Latvia,2008,76.33748,10.471831,0-17,0.18100000000000002,52.808,7.739463000000001
Latvia,2008,76.33748,10.471831,total,0.191,52.808,7.739463000000001
Latvia,2008,76.33748,10.471831,18-65,0.147,52.808,7.739463000000001
Latvia,2008,76.33748,10.471831,66+,0.374,52.808,7.739463000000001
Latvia,2009,84.21181,-8.732521,0-17,0.172,58.0234,17.55346
Latvia,2009,84.21181,-8.732521,total,0.141,58.0234,17.55346
Latvia,2009,84.21181,-8.732521,18-65,0.142,58.0234,17.55346
Latvia,2009,84.21181,-8.732521,66+,0.107,58.0234,17.55346
Latvia,2010,85.71476,-5.947751,0-17,0.17300000000000001,59.7746,19.48375
Latvia,2010,85.71476,-5.947751,total,0.133,59.7746,19.48375
Latvia,2010,85.71476,-5.947751,18-65,0.14400000000000002,59.7746,19.48375
Latvia,2010,85.71476,-5.947751,66+,0.052000000000000005,59.7746,19.48375
Latvia,2011,81.04266,1.648653,0-17,0.16,63.6384,16.21216
Latvia,2011,81.04266,1.648653,total,0.129,63.6384,16.21216
Latvia,2011,81.04266,1.648653,18-65,0.13699999999999998,63.6384,16.21216
Latvia,2011,81.04266,1.648653,66+,0.07,63.6384,16.21216
Latvia,2012,67.33416,8.111039,0-17,0.156,68.6762,15.0552
Latvia,2012,67.33416,8.111039,total,0.133,68.6762,15.0552
Latvia,2012,67.33416,8.111039,18-65,0.132,68.6762,15.0552
Latvia,2012,67.33416,8.111039,66+,0.11699999999999999,68.6762,15.0552
Latvia,2013,59.96991,5.8341959999999995,0-17,0.156,71.5978,11.8683
Latvia,2013,59.96991,5.8341959999999995,total,0.145,71.5978,11.8683
Latvia,2013,59.96991,5.8341959999999995,18-65,0.125,71.5978,11.8683
Latvia,2013,59.96991,5.8341959999999995,66+,0.20800000000000002,71.5978,11.8683
Latvia,2014,54.56536,7.835525,0-17,0.156,73.3818,10.84309
Latvia,2014,54.56536,7.835525,total,0.16399999999999998,73.3818,10.84309
Latvia,2014,54.56536,7.835525,18-65,0.136,73.3818,10.84309
Latvia,2014,54.56536,7.835525,66+,0.273,73.3818,10.84309
Latvia,2015,49.519259999999996,10.195094000000001,0-17,0.12300000000000001,75.9985,9.875636
Latvia,2015,49.519259999999996,10.195094000000001,total,0.162,75.9985,9.875636
Latvia,2015,49.519259999999996,10.195094000000001,18-65,0.13,75.9985,9.875636
Latvia,2015,49.519259999999996,10.195094000000001,66+,0.313,75.9985,9.875636
Latvia,2016,46.01205,7.31275,0-17,0.13,77.3423,9.641258
Latvia,2016,46.01205,7.31275,total,0.16699999999999998,77.3423,9.641258
Latvia,2016,46.01205,7.31275,18-65,0.13,77.3423,9.641258
Latvia,2016,46.01205,7.31275,66+,0.32899999999999996,77.3423,9.641258
Latvia,2017,44.30675,8.540564,0-17,0.111,78.61133000000001,8.716353999999999
Latvia,2017,44.30675,8.540564,total,0.166,78.61133000000001,8.716353999999999
Latvia,2017,44.30675,8.540564,18-65,0.126,78.61133000000001,8.716353999999999
Latvia,2017,44.30675,8.540564,66+,0.353,78.61133000000001,8.716353999999999
Latvia,2018,41.86707,7.166587,,,81.576914,7.415344
Brazil,2009,34.68357,,0-17,0.307,,8.108846
Brazil,2009,34.68357,,total,0.20600000000000002,,8.108846
Brazil,2009,34.68357,,18-65,0.174,,8.108846
Brazil,2009,34.68357,,66+,0.073,,8.108846
Brazil,2010,43.02538,,,,,6.757159
Brazil,2011,48.50394,,0-17,0.308,,5.9783669999999995
Brazil,2011,48.50394,,total,0.209,,5.9783669999999995
Brazil,2011,48.50394,,18-65,0.18,,5.9783669999999995
Brazil,2011,48.50394,,66+,0.081,,5.9783669999999995
Brazil,2012,53.254509999999996,,,,,5.520268
Brazil,2013,56.3998,,0-17,0.301,,5.400494999999999
Brazil,2013,56.3998,,total,0.2,,5.400494999999999
Brazil,2013,56.3998,,18-65,0.17300000000000001,,5.400494999999999
Brazil,2013,56.3998,,66+,0.077,,5.400494999999999
Brazil,2014,55.49426,,,,,4.851514
Brazil,2015,54.591719999999995,,,,,
Lithuania,1995,5.371507,,,,,
Lithuania,1996,4.442083,33.554965,,,,
Lithuania,1997,3.834538,22.365681,,,,
Lithuania,1998,2.711471,14.824794,,,,
Lithuania,1999,3.4889129999999997,3.68644,,,,
Lithuania,2000,3.014884,-7.126082000000001,,,,
Lithuania,2001,3.627599,7.85257,,,,
Lithuania,2002,5.390364,6.240056,,,,
Lithuania,2003,15.581539999999999,9.005977,,,,
Lithuania,2004,14.71031,7.3287130000000005,0-17,0.165,,
Lithuania,2004,14.71031,7.3287130000000005,total,0.13699999999999998,,
Lithuania,2004,14.71031,7.3287130000000005,18-65,0.129,,
Lithuania,2004,14.71031,7.3287130000000005,66+,0.132,,
Lithuania,2005,27.57275,14.004941,0-17,0.187,15.7818,8.32191
Lithuania,2005,27.57275,14.004941,total,0.145,15.7818,8.32191
Lithuania,2005,27.57275,14.004941,18-65,0.129,15.7818,8.32191
Lithuania,2005,27.57275,14.004941,66+,0.154,15.7818,8.32191
Lithuania,2006,39.233290000000004,21.094310999999998,0-17,0.155,34.5131,5.778923000000001
Lithuania,2006,39.233290000000004,21.094310999999998,total,0.136,34.5131,5.778923000000001
Lithuania,2006,39.233290000000004,21.094310999999998,18-65,0.10400000000000001,34.5131,5.778923000000001
Lithuania,2006,39.233290000000004,21.094310999999998,66+,0.251,34.5131,5.778923000000001
Lithuania,2007,54.42994,12.783742,0-17,0.14400000000000002,44.3623,4.254303
Lithuania,2007,54.42994,12.783742,total,0.132,44.3623,4.254303
Lithuania,2007,54.42994,12.783742,18-65,0.11,44.3623,4.254303
Lithuania,2007,54.42994,12.783742,66+,0.215,44.3623,4.254303
Lithuania,2008,57.708890000000004,13.050016000000001,0-17,0.159,50.9361,5.812195
Lithuania,2008,57.708890000000004,13.050016000000001,total,0.146,50.9361,5.812195
Lithuania,2008,57.708890000000004,13.050016000000001,18-65,0.131,50.9361,5.812195
Lithuania,2008,57.708890000000004,13.050016000000001,66+,0.191,50.9361,5.812195
Lithuania,2009,54.64453,-5.924802,0-17,0.19399999999999998,60.0007,13.78231
Lithuania,2009,54.64453,-5.924802,total,0.15,60.0007,13.78231
Lithuania,2009,54.64453,-5.924802,18-65,0.16,60.0007,13.78231
Lithuania,2009,54.64453,-5.924802,66+,0.062,60.0007,13.78231
Lithuania,2010,52.76534,-1.489403,0-17,0.157,60.5782,17.81879
Lithuania,2010,52.76534,-1.489403,total,0.127,60.5782,17.81879
Lithuania,2010,52.76534,-1.489403,18-65,0.14,60.5782,17.81879
Lithuania,2010,52.76534,-1.489403,66+,0.044000000000000004,60.5782,17.81879
Lithuania,2011,47.93097,7.892510000000001,0-17,0.147,60.143,15.38251
Lithuania,2011,47.93097,7.892510000000001,total,0.126,60.143,15.38251
Lithuania,2011,47.93097,7.892510000000001,18-65,0.124,60.143,15.38251
Lithuania,2011,47.93097,7.892510000000001,66+,0.113,60.143,15.38251
Lithuania,2012,47.15327,4.347076,0-17,0.184,60.1151,13.36761
Lithuania,2012,47.15327,4.347076,total,0.14300000000000002,60.1151,13.36761
Lithuania,2012,47.15327,4.347076,18-65,0.135,60.1151,13.36761
Lithuania,2012,47.15327,4.347076,66+,0.133,60.1151,13.36761
Lithuania,2013,44.73945,6.27696,0-17,0.139,64.7309,11.771560000000001
Lithuania,2013,44.73945,6.27696,total,0.124,64.7309,11.771560000000001
Lithuania,2013,44.73945,6.27696,18-65,0.11800000000000001,64.7309,11.771560000000001
Lithuania,2013,44.73945,6.27696,66+,0.131,64.7309,11.771560000000001
Lithuania,2014,45.67625,4.909407,0-17,0.204,65.9725,10.699689999999999
Lithuania,2014,45.67625,4.909407,total,0.157,65.9725,10.699689999999999
Lithuania,2014,45.67625,4.909407,18-65,0.139,65.9725,10.699689999999999
Lithuania,2014,45.67625,4.909407,66+,0.17300000000000001,65.9725,10.699689999999999
Lithuania,2015,48.37809,4.604709,0-17,0.19,68.2621,9.119895
Lithuania,2015,48.37809,4.604709,total,0.165,68.2621,9.119895
Lithuania,2015,48.37809,4.604709,18-65,0.147,68.2621,9.119895
Lithuania,2015,48.37809,4.604709,66+,0.204,68.2621,9.119895
Lithuania,2016,51.64744,5.042019,0-17,0.177,71.748,7.860914
Lithuania,2016,51.64744,5.042019,total,0.168,71.748,7.860914
Lithuania,2016,51.64744,5.042019,18-65,0.142,71.748,7.860914
Lithuania,2016,51.64744,5.042019,66+,0.253,71.748,7.860914
Lithuania,2017,48.95232,11.739745,0-17,0.184,74.96508,7.07182
Lithuania,2017,48.95232,11.739745,total,0.17300000000000001,74.96508,7.07182
Lithuania,2017,48.95232,11.739745,18-65,0.138,74.96508,7.07182
Lithuania,2017,48.95232,11.739745,66+,0.282,74.96508,7.07182
Lithuania,2018,49.94695,7.613825,,,78.377163,6.152076999999999
Russia,2014,30.680229999999998,10.280638,,,,5.1575
Russia,2015,29.675320000000003,5.34355,,,,5.568395
Russia,2016,28.81427,4.044467,0-17,0.196,,5.538819999999999
Russia,2016,28.81427,4.044467,total,0.127,,5.538819999999999
Russia,2016,28.81427,4.044467,18-65,0.105,,5.538819999999999
Russia,2016,28.81427,4.044467,66+,0.141,,5.538819999999999
Russia,2017,30.215359999999997,5.8045919999999995,,,,5.212452
New Zealand,2007,118.7263,7.983169,,,,3.575
New Zealand,2008,128.8271,3.467022,,,,4.025
New Zealand,2009,123.8363,4.824771,,,75.0,5.825
New Zealand,2010,121.0386,1.511093,,,,6.15
New Zealand,2011,116.1815,3.3414620000000004,0-17,0.14,,5.95
New Zealand,2011,116.1815,3.3414620000000004,total,0.098,,5.95
New Zealand,2011,116.1815,3.3414620000000004,18-65,0.083,,5.95
New Zealand,2011,116.1815,3.3414620000000004,66+,0.091,,5.95
New Zealand,2012,116.9588,3.614529,0-17,0.128,80.0,6.4
New Zealand,2012,116.9588,3.614529,total,0.099,80.0,6.4
New Zealand,2012,116.9588,3.614529,18-65,0.091,80.0,6.4
New Zealand,2012,116.9588,3.614529,66+,0.08199999999999999,80.0,6.4
New Zealand,2013,117.6401,-1.359413,,,,5.75
New Zealand,2014,121.4804,1.296246,0-17,0.141,,5.375
New Zealand,2014,121.4804,1.296246,total,0.109,,5.375
New Zealand,2014,121.4804,1.296246,18-65,0.09699999999999999,,5.375
New Zealand,2014,121.4804,1.296246,66+,0.106,,5.375
New Zealand,2015,121.0987,3.6887309999999998,,,,5.35
New Zealand,2016,119.2733,5.7770529999999995,,,,5.1
New Zealand,2017,121.7319,2.3810830000000003,,,,4.7
Colombia,2015,43.98483,,,,,8.960834
Colombia,2016,46.05379,,,,,9.274167
Colombia,2017,46.401,,,,,9.425834
Colombia,2018,47.16065,,,,,9.719167
